frame,rmsd.angstroms
3217,3.105029948
3218,3.085444938
3219,3.063889629
3220,3.045957166
3221,3.076065582
3222,3.081018131
3223,3.088279258
3224,3.083233401
3225,3.096164971
3226,3.056796477
3227,3.040513115
3228,3.028596867
3229,3.048235029
3230,3.04561575
3231,3.068152704
3232,3.066844469
3233,3.053983658
3234,3.04946729
3235,3.048699742
3236,3.014958882
3237,3.070361633
3238,3.076244868
3239,3.108778009
3240,3.096090787
3241,3.087823944
3242,3.07703646
3243,3.065589407
3244,3.062855071
3245,3.047699527
3246,3.065076054
3247,3.044393867
3248,3.057640171
3249,3.046028679
3250,3.047117885
3251,3.062001647
3252,3.055859329
3253,3.093403638
3254,3.055644522
3255,3.030225757
3256,3.032843715
3257,3.011761081
3258,3.01973007
3259,3.032764907
3260,3.099733459
3261,3.033674297
3262,3.020172357
3263,3.006895148
3264,2.980243963
3265,2.974540787
3266,2.990709987
3267,3.014340471
3268,3.071780915
3269,3.010380968
3270,2.996869139
3271,3.009361989
3272,3.028553909
3273,3.023901643
3274,3.0105937
3275,3.037308994
3276,3.048523831
3277,3.051706226
3278,3.007707681
3279,3.049312588
3280,3.078120457
3281,3.060429699
3282,3.090116096
3283,3.098472215
3284,3.072298973
3285,3.074271509
3286,3.063633201
3287,3.056330173
3288,3.018475628
3289,3.008385061
3290,2.985643913
3291,3.008762198
3292,3.082959106
3293,3.082469944
3294,3.023140276
3295,2.961299321
3296,2.96331496
3297,2.947265244
3298,2.954188966
3299,2.971059575
3300,2.950999383
3301,2.947400756
3302,2.928212023
3303,2.935782545
3304,2.914823762
3305,2.955796151
3306,2.969642132
3307,2.992546978
3308,2.974064533
3309,2.9209711
3310,2.894349639
3311,2.882090457
3312,2.930422493
3313,2.941612059
3314,2.963502828
3315,2.931172103
3316,2.928876037
3317,2.95395164
3318,2.946624254
3319,2.933495758
3320,2.929788833
3321,2.956790933
3322,2.956351933
3323,2.930246948
3324,2.907517533
3325,2.964028767
3326,2.983211113
3327,2.948383535
3328,2.954634341
3329,2.958586221
3330,2.986244679
3331,2.976805544
3332,2.98389991
3333,2.967929401
3334,2.982273536
3335,2.995302331
3336,3.018872991
3337,3.034533797
3338,3.03477602
3339,3.005758027
3340,2.99276636
3341,2.958577498
3342,2.984421232
3343,2.995143353
3344,2.961401002
3345,2.994069793
3346,2.994833103
3347,2.986634291
3348,2.974620482
3349,2.923041251
3350,2.921387232
3351,2.874201533
3352,2.869121192
3353,2.86584706
3354,2.850364318
3355,2.835963329
3356,2.835474159
3357,2.840092514
3358,2.882566042
3359,2.914632559
3360,2.94193297
3361,2.954948461
3362,2.968199484
3363,2.970026444
3364,2.925834584
3365,2.974962625
3366,2.964234494
3367,2.970865989
3368,2.97383812
3369,2.97793164
3370,3.027341146
3371,3.030475925
3372,2.99971532
3373,3.031401348
3374,3.080118915
3375,3.102992873
3376,3.082689116
3377,3.076757615
3378,3.099181063
3379,3.097455954
3380,3.099214787
3381,3.122768028
3382,3.085330855
3383,3.037192782
3384,3.010450463
3385,3.014479016
3386,2.992936007
3387,3.003978297
3388,2.986546127
3389,2.957906667
3390,2.933338762
3391,2.938596331
3392,2.915855586
3393,2.854085204
3394,2.844225654
3395,2.857390772
3396,2.90502137
3397,2.906054044
3398,2.930199126
3399,2.890501158
3400,2.858715593
3401,2.905141862
3402,2.947484689
3403,2.945767983
3404,2.947008034
3405,2.917861712
3406,2.934668892
3407,2.918611717
3408,2.916949366
3409,2.949347862
3410,2.934862126
3411,2.913803338
3412,2.896317187
3413,2.8812952
3414,2.916158024
3415,2.893308962
3416,2.894995571
3417,2.882823182
3418,2.86301756
3419,2.862423218
3420,2.848116994
3421,2.854034276
3422,2.837569274
3423,2.830212038
3424,2.814060129
3425,2.830781234
3426,2.845205022
3427,2.884872582
3428,2.864700534
3429,2.840844047
3430,2.807252872
3431,2.799846461
3432,2.794220522
3433,2.823737233
3434,2.892635458
3435,2.900862399
3436,2.886346688
3437,2.891779222
3438,2.911215545
3439,2.94519098
3440,2.944311975
3441,2.927225802
3442,2.875636237
3443,2.837198409
3444,2.81937592
3445,2.782871383
3446,2.823617254
3447,2.819040728
3448,2.825508838
3449,2.815068988
3450,2.810887419
3451,2.819130966
3452,2.826327616
3453,2.849201658
3454,2.855730576
3455,2.875529503
3456,2.904099293
3457,2.871526043
3458,2.852207626
3459,2.846317639
3460,2.827152177
3461,2.795262645
3462,2.766314084
3463,2.827044517
3464,2.934547045
3465,2.932963772
3466,2.932908236
3467,2.938454582
3468,2.941295165
3469,2.940736016
3470,2.947422909
3471,2.958499851
3472,2.956329688
3473,2.963600019
3474,3.007711071
3475,3.027949449
3476,3.055755885
3477,3.049372888
3478,3.019437607
3479,3.043952295
3480,3.06192372
3481,3.053884226
3482,3.054723154
3483,2.969773606
3484,2.960767743
3485,2.940449165
3486,2.896402348
3487,2.843890877
3488,2.826802568
3489,2.848773642
3490,2.86437277
3491,2.873991406
3492,2.899587165
3493,2.885560903
3494,2.853195863
3495,2.840139083
3496,2.847617259
3497,2.836733209
3498,2.826631591
3499,2.822932017
3500,2.866208501
3501,2.873599995
3502,2.853297028
3503,2.876556552
3504,2.852227362
3505,2.808732591
3506,2.808625578
3507,2.794948481
3508,2.807069085
3509,2.805916133
3510,2.840205078
3511,2.833858665
3512,2.851908596
3513,2.894479203
3514,2.86825821
3515,2.880944226
3516,2.893017277
3517,2.86479874
3518,2.907356017
3519,2.924140893
3520,2.938046949
3521,2.956356184
3522,2.940700727
3523,2.937446143
3524,2.950443517
3525,2.935635329
3526,2.946568087
3527,2.93631076
3528,2.943553361
3529,2.921635697
3530,2.95235267
3531,2.984257414
3532,2.988745776
3533,3.007272411
3534,2.974664695
3535,2.92383494
3536,2.912002897
3537,2.898209211
3538,2.904357957
3539,2.907044998
3540,2.917952595
3541,2.916662135
3542,2.930519091
3543,2.920837901
3544,2.953272558
3545,2.980708118
3546,3.003730382
3547,2.977792241
3548,2.998226549
3549,3.017406025
3550,3.031436644
3551,3.055820818
3552,3.029232505
3553,3.022670031
3554,3.047630366
3555,2.996316041
3556,2.974062513
3557,2.981686993
3558,2.981773275
3559,3.056594327
3560,3.065401962
3561,3.076313666
3562,3.062689613
3563,3.047016723
3564,3.057424491
3565,3.074077047
3566,3.073109102
3567,3.057810712
3568,3.049518113
3569,3.059549818
3570,3.039338389
3571,3.008576379
3572,3.00271708
3573,3.039937084
3574,3.015008163
3575,3.007873808
3576,3.070912354
3577,3.080441087
3578,3.082251063
3579,3.054363809
3580,3.044083763
3581,3.072931604
3582,3.082041585
3583,3.078905842
3584,3.067389636
3585,2.978994159
3586,3.028902773
3587,3.027714417
3588,3.053409121
3589,3.057016406
3590,3.06966992
3591,3.085146053
3592,3.124179273
3593,3.128681439
3594,3.122673719
3595,3.116597078
3596,3.137583539
3597,3.130908998
3598,3.112548938
3599,3.147432261
3600,3.153928619
3601,3.193679652
3602,3.143963134
3603,3.129374355
3604,3.20211749
3605,3.224621873
3606,3.261573166
3607,3.214682192
3608,3.160381723
3609,3.117660152
3610,3.157058417
3611,3.099504281
3612,3.079312926
3613,3.083765768
3614,3.068892799
3615,3.095862465
3616,3.071100272
3617,3.068757816
3618,3.074231813
3619,3.013870559
3620,3.023992734
3621,3.044936323
3622,3.062148944
3623,3.092773952
3624,3.094714906
3625,3.09420996
3626,3.086543896
3627,3.084477623
3628,3.061272381
3629,3.061752651
3630,3.069267696
3631,3.076646733
3632,3.082734731
3633,3.075218768
3634,3.061992869
3635,3.057529553
3636,3.074217979
3637,3.039879884
3638,3.046941065
3639,3.101478019
3640,3.108533975
3641,3.105784534
3642,3.073332758
3643,3.086786124
3644,3.074332886
3645,3.097034692
3646,3.071626654
3647,3.079565061
3648,3.092804977
3649,3.124042891
3650,3.095685841
3651,3.085171859
3652,3.116717988
3653,3.12525653
3654,3.14368332
3655,3.129913332
3656,3.160009965
3657,3.165975233
3658,3.128402657
3659,3.096917842
3660,3.120008655
3661,3.135788047
3662,3.084010327
3663,3.089301591
3664,3.075315759
3665,3.101615708
3666,3.091488728
3667,3.081959499
3668,3.092325735
3669,3.05797973
3670,3.058149621
3671,3.080982408
3672,3.081316265
3673,3.109946456
3674,3.061865752
3675,3.051726614
3676,3.02632506
3677,3.06815788
3678,3.086034252
3679,3.145625351
3680,3.168203591
3681,3.228156287
3682,3.223535976
3683,3.190407952
3684,3.211534538
3685,3.209651928
3686,3.225771071
3687,3.22804522
3688,3.244841903
3689,3.249529447
3690,3.278426569
3691,3.271267396
3692,3.260823685
3693,3.206153473
3694,3.186561126
3695,3.183190284
3696,3.20703324
3697,3.192821959
3698,3.182805434
3699,3.210212325
3700,3.216206112
3701,3.189859609
3702,3.209342048
3703,3.233013169
3704,3.236574036
3705,3.247636361
3706,3.266976447
3707,3.279405021
3708,3.258276642
3709,3.224872251
3710,3.221934835
3711,3.232565836
3712,3.256162338
3713,3.255642537
3714,3.284831858
3715,3.291121128
3716,3.309002107
3717,3.291107996
3718,3.255040045
3719,3.229602494
3720,3.22232955
3721,3.21516199
3722,3.202388358
3723,3.242392976
3724,3.264426385
3725,3.290359694
3726,3.249619547
3727,3.223691385
3728,3.190310607
3729,3.184899878
3730,3.172831391
3731,3.228601872
3732,3.279201953
3733,3.284225568
3734,3.269034618
3735,3.275670806
3736,3.296928481
3737,3.306255398
3738,3.297144755
3739,3.276462307
3740,3.249758986
3741,3.219536575
3742,3.230471268
3743,3.259454049
3744,3.226768775
3745,3.24074443
3746,3.263148073
3747,3.262640093
3748,3.259623465
3749,3.299997232
3750,3.309969604
3751,3.246845463
3752,3.235833765
3753,3.226002511
3754,3.241714097
3755,3.220385633
3756,3.210291892
3757,3.219865719
3758,3.254210874
3759,3.208920991
3760,3.20346142
3761,3.189942296
3762,3.137018032
3763,3.108732996
3764,3.069838312
3765,3.059143603
3766,3.026079847
3767,3.03415332
3768,3.007498633
3769,2.979707409
3770,2.95704018
3771,2.944120575
3772,2.916079795
3773,2.95326433
3774,2.952561227
3775,2.939264338
3776,2.899477361
3777,2.889973591
3778,2.886137756
3779,2.910744634
3780,2.911308419
3781,2.919507055
3782,2.940958226
3783,2.931647871
3784,2.917779891
3785,2.916109354
3786,2.940413992
3787,2.968727799
3788,3.006088107
3789,3.04146839
3790,3.068898298
3791,3.034129623
3792,3.070309123
3793,3.064076833
3794,3.001537788
3795,3.006096777
3796,3.020900613
3797,3.032973663
3798,3.054818344
3799,2.99523268
3800,2.996624683
3801,3.009999419
3802,3.059585361
3803,3.115817641
3804,3.121449603
3805,3.060837635
3806,3.035779834
3807,2.995457823
3808,3.010598403
3809,3.002119039
3810,3.07146597
3811,3.074289395
3812,3.038539218
3813,3.056878761
3814,3.042327893
3815,3.010642201
3816,2.960013568
3817,2.939435823
3818,2.953554663
3819,2.946981924
3820,2.9562692
3821,2.916139451
3822,2.876662556
3823,2.892413601
3824,2.909574611
3825,2.916812128
3826,2.908844659
3827,2.910955835
3828,2.890054183
3829,2.842174474
3830,2.842960082
3831,2.83545912
3832,2.868526471
3833,2.816646389
3834,2.799915448
3835,2.818020398
3836,2.791734567
3837,2.782193347
3838,2.804984926
3839,2.799618467
3840,2.790478928
3841,2.791341082
3842,2.779245244
3843,2.770757188
3844,2.732170123
3845,2.793592959
3846,2.792762028
3847,2.763176018
3848,2.776279626
3849,2.780636593
3850,2.80718021
3851,2.81773052
3852,2.833161957
3853,2.833234302
3854,2.850719265
3855,2.857558012
3856,2.863728389
3857,2.833190286
3858,2.84974015
3859,2.894607052
3860,2.90706654
3861,2.893253534
3862,2.912883054
3863,2.90735517
3864,2.872949897
3865,2.869736404
3866,2.853258344
3867,2.877925644
3868,2.913057161
3869,2.92358035
3870,2.951745021
3871,2.931965424
3872,2.936708719
3873,2.96999405
3874,3.005216717
3875,3.006860402
3876,3.013635692
3877,3.035527251
3878,3.04135841
3879,2.980907232
3880,3.018788174
3881,3.078498199
3882,3.024508499
3883,2.988299891
3884,2.954877929
3885,2.960871426
3886,2.979632358
3887,2.942651699
3888,2.964718382
3889,2.985971142
3890,3.00740286
3891,3.020075844
3892,3.001296667
3893,3.01337139
3894,2.992246445
3895,2.897373158
3896,2.903154385
3897,2.912858854
3898,2.903360934
3899,2.905139042
3900,2.916356871
3901,2.918124535
3902,2.890083992
3903,2.878936012
3904,2.8765726
3905,2.844040443
3906,2.81922918
3907,2.806501811
3908,2.793776571
3909,2.797762643
3910,2.795463014
3911,2.801966309
3912,2.791670188
3913,2.816459461
3914,2.870343638
3915,2.866317255
3916,2.873113411
3917,2.868969449
3918,2.849987646
3919,2.878324188
3920,2.854726284
3921,2.862245062
3922,2.854408601
3923,2.890432873
3924,2.896072244
3925,2.916106372
3926,2.938161748
3927,3.038522441
3928,3.047172365
3929,3.052747488
3930,3.069912218
3931,3.037165425
3932,3.045471405
3933,3.049576783
3934,3.020690675
3935,3.021024337
3936,3.032363794
3937,3.062174401
3938,3.059191479
3939,3.031123516
3940,3.008882797
3941,3.007052422
3942,2.99998673
3943,3.01562528
3944,3.030922605
3945,3.078910513
3946,3.056476613
3947,3.052648183
3948,3.036947526
3949,3.047432714
3950,3.080070231
3951,3.049056719
3952,3.035858685
3953,3.058410713
3954,3.058713898
3955,3.062330284
3956,3.08547871
3957,3.085321193
3958,3.046548822
3959,2.986899481
3960,2.995770381
3961,3.004523964
3962,3.001301133
3963,3.004342656
3964,2.995021931
3965,3.001671176
3966,2.993417272
3967,2.971270209
3968,2.932763714
3969,2.92511485
3970,2.941452437
3971,2.920089969
3972,2.916303878
3973,2.94185936
3974,2.966385808
3975,2.971452717
3976,2.948862355
3977,2.94344726
3978,2.906988982
3979,2.87786155
3980,2.878301076
3981,2.852306188
3982,2.837933594
3983,2.824258802
3984,2.822818616
3985,2.815864055
3986,2.785224687
3987,2.82615619
3988,2.866497717
3989,2.817562991
3990,2.822994603
3991,2.793955115
3992,2.772164304
3993,2.779101776
3994,2.800699096
3995,2.820218598
3996,2.860802332
3997,2.886100149
3998,2.832541503
3999,2.772571669
4000,2.749673981
4001,2.730491082
4002,2.710823518
4003,2.709293904
4004,2.7328674
4005,2.670717887
4006,2.683447748
4007,2.707364739
4008,2.668383425
4009,2.677014983
4010,2.69788459
4011,2.739781326
4012,2.731200307
4013,2.751784127
4014,2.777698852
4015,2.766996061
4016,2.723769034
4017,2.750381313
4018,2.740640021
4019,2.783186735
4020,2.796247841
4021,2.808644542
4022,2.852471101
4023,2.808217131
4024,2.80205726
4025,2.758316565
4026,2.767409845
4027,2.756033997
4028,2.79540018
4029,2.814907178
4030,2.809062312
4031,2.797606103
4032,2.74911052
4033,2.726686367
4034,2.69632049
4035,2.681233888
4036,2.665762438
4037,2.715864791
4038,2.731647402
4039,2.687592815
4040,2.690799838
4041,2.656253717
4042,2.644652561
4043,2.690107744
4044,2.715664619
4045,2.750065923
4046,2.749195586
4047,2.740782896
4048,2.710799352
4049,2.715695896
4050,2.721103787
4051,2.742113101
4052,2.752446899
4053,2.755900192
4054,2.728082588
4055,2.709892808
4056,2.753661466
4057,2.737988065
4058,2.712657991
4059,2.740681639
4060,2.723043417
4061,2.753071114
4062,2.741380868
4063,2.687091702
4064,2.701437065
4065,2.734870801
4066,2.740029273
4067,2.751031737
4068,2.731667945
4069,2.708210015
4070,2.718945705
4071,2.740758192
4072,2.751940442
4073,2.683530488
4074,2.698926583
4075,2.713829434
4076,2.745375347
4077,2.758107043
4078,2.678019839
4079,2.633248016
4080,2.619617013
4081,2.608157369
4082,2.593183474
4083,2.599384561
4084,2.613210349
4085,2.578231771
4086,2.607479714
4087,2.620340144
4088,2.624718975
4089,2.637953423
4090,2.635790611
4091,2.671703451
4092,2.686796416
4093,2.658062466
4094,2.647180841
4095,2.668510823
4096,2.629650122
4097,2.652355596
4098,2.622133248
4099,2.604096608
4100,2.592254174
4101,2.596649854
4102,2.528670265
4103,2.52939165
4104,2.547312743
4105,2.603951431
4106,2.659224955
4107,2.66132827
4108,2.660342209
4109,2.68301176
4110,2.672024484
4111,2.701809208
4112,2.691440809
4113,2.745748659
4114,2.747883824
4115,2.723771109
4116,2.727811343
4117,2.782558296
4118,2.81811889
4119,2.802733001
4120,2.77913631
4121,2.790297473
4122,2.796998318
4123,2.83375147
4124,2.82825922
4125,2.791303692
4126,2.771268737
4127,2.772177104
4128,2.752961699
4129,2.722822403
4130,2.736796743
4131,2.738596303
4132,2.72826675
4133,2.696911088
4134,2.722787219
4135,2.735724736
4136,2.730765953
4137,2.734043729
4138,2.72918375
4139,2.691043263
4140,2.690112106
4141,2.716343628
4142,2.71452901
4143,2.690481673
4144,2.660601821
4145,2.686692806
4146,2.697466305
4147,2.712769289
4148,2.686743312
4149,2.726253306
4150,2.699089515
4151,2.722585502
4152,2.68642455
4153,2.637906295
4154,2.608298461
4155,2.610046688
4156,2.591146957
4157,2.629707654
4158,2.63817631
4159,2.616593099
4160,2.667141746
4161,2.707269464
4162,2.733128511
4163,2.761236851
4164,2.758410363
4165,2.719154262
4166,2.676345817
4167,2.643289759
4168,2.697104804
4169,2.717112994
4170,2.737464782
4171,2.728887962
4172,2.742759052
4173,2.715618637
4174,2.714460645
4175,2.706701732
4176,2.732543572
4177,2.754454621
4178,2.749943971
4179,2.745927373
4180,2.780175312
4181,2.781294052
4182,2.782347732
4183,2.787775987
4184,2.755556377
4185,2.749180835
4186,2.792998179
4187,2.771722431
4188,2.712792472
4189,2.724132632
4190,2.725845334
4191,2.688092953
4192,2.673084191
4193,2.673084729
4194,2.655057187
4195,2.666874319
4196,2.693786743
4197,2.67205299
4198,2.639551904
4199,2.680815301
4200,2.691383735
4201,2.665472268
4202,2.673656886
4203,2.667871973
4204,2.676623772
4205,2.707343726
4206,2.704812025
4207,2.707542321
4208,2.710829396
4209,2.718240903
4210,2.72869053
4211,2.713499282
4212,2.722784837
4213,2.717355133
4214,2.721758759
4215,2.718005841
4216,2.681089441
4217,2.663515824
4218,2.693909425
4219,2.675208081
4220,2.652386485
4221,2.647471428
4222,2.675055902
4223,2.667077976
4224,2.638857788
4225,2.641692314
4226,2.695189524
4227,2.70946248
4228,2.703455375
4229,2.676355151
4230,2.679514302
4231,2.711862507
4232,2.71613152
4233,2.742724134
4234,2.751959092
4235,2.728979952
4236,2.759338405
4237,2.742113252
4238,2.716589755
4239,2.736771985
4240,2.77272181
4241,2.767452768
4242,2.748032573
4243,2.708163629
4244,2.700159726
4245,2.733669346
4246,2.727202742
4247,2.717567616
4248,2.720858024
4249,2.691034602
4250,2.686504319
4251,2.710584217
4252,2.688159831
4253,2.671037773
4254,2.653944098
4255,2.627153192
4256,2.668787623
4257,2.658563964
4258,2.671258364
4259,2.654619603
4260,2.633625386
4261,2.623417212
4262,2.615911274
4263,2.572961977
4264,2.565413083
4265,2.626000377
4266,2.649134867
4267,2.663029622
4268,2.633452571
4269,2.610901473
4270,2.601126515
4271,2.635883565
4272,2.669853648
4273,2.690820865
4274,2.742897265
4275,2.739823696
4276,2.697968045
4277,2.697594656
4278,2.681975021
4279,2.651630966
4280,2.675223308
4281,2.703991166
4282,2.747457475
4283,2.779022968
4284,2.798688592
4285,2.76992656
4286,2.789030792
4287,2.768381591
4288,2.761374685
4289,2.734691796
4290,2.699303977
4291,2.726506605
4292,2.708925349
4293,2.761286313
4294,2.808589449
4295,2.76478492
4296,2.805284032
4297,2.79959402
4298,2.804903779
4299,2.800347913
4300,2.824484956
4301,2.83151558
4302,2.811784194
4303,2.841918469
4304,2.833328144
4305,2.856212741
4306,2.841683673
4307,2.820573499
4308,2.808513515
4309,2.866794352
4310,2.871556034
4311,2.881886187
4312,2.888458021
4313,2.896883247
4314,2.871179597
4315,2.881775176
4316,2.893981969
4317,2.947745064
4318,2.918131065
4319,2.893558262
4320,2.915012615
4321,2.905716045
4322,2.919710439
4323,2.92277788
4324,2.882475324
4325,2.89744844
4326,2.879723968
4327,2.900417467
4328,2.896353917
4329,2.872395253
4330,2.839758321
4331,2.877831086
4332,2.871430067
4333,2.869018989
4334,2.879842213
4335,2.88490968
4336,2.922156029
4337,2.932557838
4338,2.887256661
4339,2.902485133
4340,2.837700879
4341,2.828123277
4342,2.795226195
4343,2.772169218
4344,2.794559495
4345,2.799811162
4346,2.871220803
4347,2.900050629
4348,2.870575304
4349,2.840090488
4350,2.833959856
4351,2.818261147
4352,2.837779931
4353,2.853626114
4354,2.884679389
4355,2.886295345
4356,2.894196341
4357,2.861409391
4358,2.891205532
4359,2.921440843
4360,2.872863387
4361,2.830752952
4362,2.809194588
4363,2.837500498
4364,2.887605009
4365,2.882502178
4366,2.871692236
4367,2.839920959
4368,2.84438308
4369,2.83402118
4370,2.878192168
4371,2.917392955
4372,2.938723361
4373,2.954917891
4374,2.948937082
4375,2.958087074
4376,2.97795959
4377,2.922421266
4378,2.923669887
4379,2.893567332
4380,2.904061791
4381,2.945618859
4382,2.949072069
4383,2.924845305
4384,2.909382378
4385,2.895828582
4386,2.955073126
4387,3.003103832
4388,2.981144548
4389,2.950445789
4390,2.980246562
4391,3.003247904
4392,3.016225839
4393,3.002755454
4394,2.999160978
4395,2.971533345
4396,2.952775045
4397,2.970837651
4398,2.975613825
4399,3.019669663
4400,3.024433755
4401,3.016610944
4402,3.021630354
4403,3.015239382
4404,2.985115078
4405,2.997173914
4406,3.01502363
4407,3.023569677
4408,3.00305828
4409,3.000759143
4410,3.033512412
4411,3.041268395
4412,3.022943393
4413,3.019612649
4414,3.025837848
4415,3.016307448
4416,3.025183982
4417,3.070853945
4418,3.075279618
4419,3.030090624
4420,3.025802201
4421,3.033085891
4422,3.052531552
4423,3.03582595
4424,3.015223451
4425,3.021258527
4426,3.021704724
4427,3.004514877
4428,2.974409032
4429,3.028065104
4430,3.026973479
4431,3.014067297
4432,3.002288362
4433,3.015280711
4434,3.026603198
4435,3.005187827
4436,3.010223577
4437,2.986432651
4438,2.967680252
4439,2.995740616
4440,3.023853241
4441,3.047598356
4442,3.002785978
4443,2.97799288
4444,2.959196274
4445,2.966174333
4446,3.006009477
4447,3.04293906
4448,3.0554016
4449,3.054292853
4450,3.026241899
4451,3.01937732
4452,3.035935943
4453,3.062886843
4454,3.040682386
4455,2.999579424
4456,3.029856888
4457,3.0145657
4458,2.999491281
4459,3.010597464
4460,3.002926659
4461,3.032415034
4462,2.961240712
4463,2.952865018
4464,2.962692987
4465,2.98930947
4466,2.984932739
4467,3.014475053
4468,3.051887907
4469,3.0771999
4470,3.108938887
4471,3.105445324
4472,3.123330616
4473,3.155011691
4474,3.110506025
4475,3.124844394
4476,3.14309823
4477,3.152155576
4478,3.126325371
4479,3.10115881
4480,3.142945957
4481,3.173615637
4482,3.217967409
4483,3.198969867
4484,3.170240261
4485,3.172680062
4486,3.17202383
4487,3.130174631
4488,3.110233298
4489,3.056677715
4490,3.031717921
4491,3.043666643
4492,3.035908326
4493,3.066435779
4494,3.103872084
4495,3.107608089
4496,3.097780288
4497,3.075352835
4498,3.103537169
4499,3.060302657
4500,3.060368018
4501,3.042098344
4502,3.03611027
4503,3.070659746
4504,3.095837176
4505,3.087603222
4506,3.157155606
4507,3.187255903
4508,3.184983102
4509,3.238648473
4510,3.265510763
4511,3.272963576
4512,3.249509091
4513,3.265217453
4514,3.265653842
4515,3.262316671
4516,3.254337629
4517,3.235289596
4518,3.20432984
4519,3.157766887
4520,3.114064938
4521,3.11505757
4522,3.096493559
4523,3.093864052
4524,3.124864626
4525,3.144437241
4526,3.160771121
4527,3.178517505
4528,3.157799015
4529,3.188131421
4530,3.139545358
4531,3.120957777
4532,3.147721246
4533,3.130714612
4534,3.138864329
4535,3.190344494
4536,3.177038522
4537,3.152634872
4538,3.142154925
4539,3.148603802
4540,3.204631243
4541,3.197132464
4542,3.208650894
4543,3.191000355
4544,3.166552874
4545,3.159118269
4546,3.125489931
4547,3.136801042
4548,3.137427022
4549,3.137610719
4550,3.156952739
4551,3.135420781
4552,3.111590479
4553,3.133385174
4554,3.087933188
4555,3.083869362
4556,3.123484879
4557,3.116420206
4558,3.09971779
4559,3.103905795
4560,3.090021687
4561,3.088244148
4562,3.114082179
4563,3.123318026
4564,3.121816151
4565,3.133317065
4566,3.166877813
4567,3.196624943
4568,3.186488169
4569,3.224822629
4570,3.292849311
4571,3.385164038
4572,3.368226092
4573,3.390241188
4574,3.380479805
4575,3.357276674
4576,3.339626265
4577,3.34489602
4578,3.356953637
4579,3.333731401
4580,3.306519357
4581,3.263287931
4582,3.270263856
4583,3.304354151
4584,3.284969411
4585,3.299921805
4586,3.308898381
4587,3.327002256
4588,3.276116977
4589,3.264286514
4590,3.287892603
4591,3.26948721
4592,3.278093012
4593,3.236908875
4594,3.272737766
4595,3.293420043
4596,3.301854947
4597,3.298205808
4598,3.224943739
4599,3.181117161
4600,3.117301313
4601,3.157687659
4602,3.185877312
4603,3.203968735
4604,3.212251799
4605,3.218848089
4606,3.247311224
4607,3.248367906
4608,3.275169478
4609,3.292565237
4610,3.228944036
4611,3.209274307
4612,3.253679491
4613,3.246036713
4614,3.246290802
4615,3.258563869
4616,3.220954936
4617,3.149357083
4618,3.122705467
4619,3.128242591
4620,3.106279006
4621,3.116172513
4622,3.141384477
4623,3.159081613
4624,3.189690314
4625,3.224647241
4626,3.245262301
4627,3.233935283
4628,3.218625342
4629,3.21042211
4630,3.17254529
4631,3.147133879
4632,3.138380317
4633,3.12210456
4634,3.142293966
4635,3.117917512
4636,3.128813935
4637,3.156543992
4638,3.134032863
4639,3.115575682
4640,3.124631381
4641,3.107962348
4642,3.095876812
4643,3.102902582
4644,3.13610109
4645,3.150385423
4646,3.11856018
4647,3.113324445
4648,3.07991533
4649,3.084622438
4650,3.111956337
4651,3.079938144
4652,3.12322532
4653,3.131781783
4654,3.14105141
4655,3.130447658
4656,3.132943532
4657,3.099114108
4658,3.119106097
4659,3.134479633
4660,3.123255893
4661,3.089183356
4662,3.128049629
4663,3.138359758
4664,3.142306781
4665,3.08287559
4666,3.043139234
4667,3.04247186
4668,3.065037848
4669,3.039226936
4670,3.060778218
4671,3.065196259
4672,3.089691242
4673,3.074244333
4674,3.061618272
4675,3.07588225
4676,3.047026179
4677,3.048671124
4678,3.026577133
4679,3.029348116
4680,3.024259311
4681,3.017982543
4682,2.993815791
4683,2.965202564
4684,2.988534714
4685,2.982971643
4686,2.99414378
4687,3.015816214
4688,3.045461638
4689,3.097528987
4690,3.062812708
4691,3.058588524
4692,3.025301768
4693,3.039994005
4694,3.031510826
4695,3.032939609
4696,2.995692471
4697,3.009996721
4698,2.989508085
4699,3.040214291
4700,3.054381731
4701,3.033673653
4702,3.000785814
4703,3.013446812
4704,3.02117358
4705,3.046010258
4706,3.038295339
4707,3.040666658
4708,3.052282706
4709,3.025880332
4710,3.044907098
4711,3.01573209
4712,3.024042105
4713,3.035004871
4714,3.051735355
4715,3.08331842
4716,3.102863787
4717,3.055122664
4718,3.018471061
4719,2.992036089
4720,2.992992698
4721,3.014727973
4722,3.014847204
4723,3.013838232
4724,3.040701642
4725,3.032262488
4726,3.017307476
4727,2.996656559
4728,3.009784791
4729,3.056953659
4730,3.102747886
4731,3.103636904
4732,3.124764014
4733,3.090046093
4734,3.091549878
4735,3.165635785
4736,3.119206856
4737,3.104213484
4738,3.107987926
4739,3.109936477
4740,3.140704874
4741,3.217077477
4742,3.264984684
4743,3.247487861
4744,3.276931341
4745,3.260745217
4746,3.196571781
4747,3.173686007
4748,3.192141012
4749,3.181650842
4750,3.123876708
4751,3.139545813
4752,3.135958003
4753,3.143246818
4754,3.133050656
4755,3.111602239
4756,3.099432525
4757,3.089217665
4758,3.073138237
4759,3.035467314
4760,3.034956914
4761,3.053968602
4762,3.071876333
4763,3.068263696
4764,3.088395934
4765,3.084034934
4766,3.082349998
4767,3.042900523
4768,3.038644863
4769,3.045767383
4770,3.027301849
